rule_a,rule_b,cases,active_cases_a,active_cases_b,both_active_cases,mean_a,mean_b,prevalence_gap,pearson,spearman,cosine,mae,rmse,max_abs_diff,exact_same_cases,exact_same_rate,within_20pp_cases,within_20pp_rate,within_40pp_cases,within_40pp_rate,both_variable_cases,profile_score
F2,J2,198,197,62,62,0.980892255892256,0.09116161616161615,0.8897306397306399,0.008812952426353932,-0.06208168296201741,0.4898163329088024,0.8897306397306397,0.9084603593260915,1.0,2,0.010101010101010102,2,0.010101010101010102,10,0.050505050505050504,6,0.0009717986261383547
F2,J4,198,197,48,48,0.980892255892256,0.06666666666666667,0.9142255892255894,0.00497233882601386,-0.09839792589175882,0.4268553037571615,0.9142255892255892,0.929121841409437,1.0,2,0.010101010101010102,2,0.010101010101010102,5,0.025252525252525252,6,0.0004264994329720646
S1,U2,198,13,0,0,0.015404040404040406,0.0,0.015404040404040406,0.0,0.0,0.0,0.015404040404040406,0.06286509525977196,0.4,185,0.9343434343434344,195,0.9848484848484849,198,1.0,0,0.0
J4,U2,198,48,0,0,0.06666666666666667,0.0,0.06666666666666667,0.0,0.0,0.0,0.06666666666666667,0.1556997888323046,1.0,150,0.7575757575757576,186,0.9393939393939394,194,0.9797979797979798,0,0.0
J5,U2,198,50,0,0,0.06868686868686869,0.0,0.06868686868686869,0.0,0.0,0.0,0.06868686868686869,0.1582735134206133,1.0,148,0.7474747474747475,187,0.9444444444444444,193,0.9747474747474747,0,0.0
J3,U2,198,54,0,0,0.07575757575757576,0.0,0.07575757575757576,0.0,0.0,0.0,0.07575757575757576,0.16514456476895412,1.0,144,0.7272727272727273,183,0.9242424242424242,194,0.9797979797979798,0,0.0
J2,U2,198,62,0,0,0.09116161616161615,0.0,0.09116161616161615,0.0,0.0,0.0,0.09116161616161615,0.1856261584666092,1.0,136,0.6868686868686869,178,0.898989898989899,191,0.9646464646464646,0,0.0
J1,U2,198,72,0,0,0.11136363636363635,0.0,0.11136363636363635,0.0,0.0,0.0,0.11136363636363635,0.2120427344006892,1.0,126,0.6363636363636364,173,0.8737373737373737,187,0.9444444444444444,0,0.0
F3,U2,198,144,0,0,0.3237373737373737,0.0,0.3237373737373737,0.0,0.0,0.0,0.3237373737373737,0.4222654151219122,1.0,54,0.2727272727272727,94,0.47474747474747475,150,0.7575757575757576,0,0.0
H1,U2,198,184,0,0,0.49890572390572396,0.0,0.49890572390572396,0.0,0.0,0.0,0.49890572390572396,0.5701480009483587,1.0,14,0.0707070707070707,49,0.2474747474747475,106,0.5353535353535354,0,0.0
U2,U4,198,0,194,0,0.0,0.5882154882154882,0.5882154882154882,0.0,0.0,0.0,0.5882154882154882,0.6387505339871831,1.0,4,0.020202020202020204,29,0.14646464646464646,69,0.3484848484848485,0,0.0
F1,U2,198,194,0,0,0.8167508417508417,0.0,0.8167508417508417,0.0,0.0,0.0,0.8167508417508417,0.8529270589571154,1.0,4,0.020202020202020204,11,0.05555555555555555,21,0.10606060606060606,0,0.0
U2,U3,198,0,198,0,0.0,0.9142255892255893,0.9142255892255893,0.0,0.0,0.0,0.9142255892255893,0.9232325304466756,1.0,0,0.0,0,0.0,2,0.010101010101010102,0,0.0
F2,U2,198,197,0,0,0.980892255892256,0.0,0.980892255892256,0.0,0.0,0.0,0.980892255892256,0.9848523050948957,1.0,1,0.005050505050505051,1,0.005050505050505051,1,0.005050505050505051,0,0.0
U1,U2,198,198,0,0,0.993939393939394,0.0,0.993939393939394,0.0,0.0,0.0,0.993939393939394,0.9949366763261821,1.0,0,0.0,0,0.0,0,0.0,0,0.0
S1,U1,198,13,198,13,0.015404040404040406,0.993939393939394,0.9785353535353536,-0.04003154212993173,-0.10318603437259673,0.24305037014601524,0.9785353535353535,0.9815533453139312,1.0,0,0.0,0,0.0,0,0.0,1,-0.0008592628992535872
J4,S1,198,48,13,4,0.06666666666666667,0.015404040404040406,0.05126262626262626,-0.001963085225314086,0.03625911696123743,0.10319703127050601,0.07398989898989898,0.16178455558007515,1.0,144,0.7272727272727273,184,0.9292929292929293,194,0.9797979797979798,4,-0.0018178367477845335
J1,U1,198,72,198,72,0.11136363636363635,0.993939393939394,0.8825757575757577,-0.016568501953313823,-0.02262313348383475,0.5240367381395648,0.8825757575757576,0.9020809276334358,1.0,1,0.005050505050505051,2,0.010101010101010102,13,0.06565656565656566,2,-0.0019455437899724567
F2,S1,198,197,13,13,0.980892255892256,0.015404040404040406,0.9654882154882156,-0.057968577894237885,-0.08665607043175746,0.23901312292655694,0.9654882154882156,0.9717459150708019,1.0,1,0.005050505050505051,1,0.005050505050505051,2,0.010101010101010102,2,-0.0020005990687405255
F1,J4,198,194,48,46,0.8167508417508417,0.06666666666666667,0.750084175084175,-0.008925172643586938,-0.021482967447212786,0.40768964325896784,0.7561447811447813,0.8021497141187739,1.0,5,0.025252525252525252,15,0.07575757575757576,34,0.1717171717171717,22,-0.002176449928322503
F3,H1,198,144,184,132,0.3237373737373737,0.49890572390572396,0.17516835016835025,-0.005052983145020494,-0.009704873200855689,0.6692994066221791,0.3398148148148148,0.4255632697035345,1.0,32,0.16161616161616163,91,0.4595959595959596,153,0.7727272727272727,118,-0.0033359046133329745
S1,U3,198,13,198,13,0.015404040404040406,0.9142255892255893,0.8988215488215489,-0.0376094869159717,-0.043106831965678445,0.23756189459560928,0.8988215488215489,0.910348596912872,1.0,0,0.0,0,0.0,4,0.020202020202020204,6,-0.0038052696357742397
J3,U1,198,54,198,54,0.07575757575757576,0.993939393939394,0.9181818181818182,-0.05339311977104306,-0.06191994898062526,0.45615137188665134,0.9181818181818182,0.9312747861253022,1.0,1,0.005050505050505051,1,0.005050505050505051,6,0.030303030303030304,2,-0.0043685279812671575
F1,J3,198,194,54,52,0.8167508417508417,0.07575757575757576,0.7409932659932659,-0.029585034129124128,-0.04047147051371571,0.43170305234701545,0.7470538720538722,0.7957016611505849,1.0,6,0.030303030303030304,17,0.08585858585858586,36,0.18181818181818182,25,-0.00748341982811599
F1,J5,198,194,50,48,0.8167508417508417,0.06868686868686869,0.748063973063973,-0.03283112505864979,-0.0128200910766331,0.40704607321102937,0.7561447811447813,0.8016458588758192,1.0,6,0.030303030303030304,14,0.0707070707070707,33,0.16666666666666666,22,-0.008006041186440098
F1,H1,198,194,184,180,0.8167508417508417,0.49890572390572396,0.3178451178451177,-0.0213445885727607,-0.02158074259147059,0.8349545779613853,0.40269360269360277,0.4903931174599378,1.0,28,0.1414141414141414,67,0.3383838383838384,132,0.6666666666666666,79,-0.012749259302382989
F1,J1,198,194,72,70,0.8167508417508417,0.11136363636363635,0.7053872053872053,-0.04804268080639596,-0.061555556252245555,0.49113810655569495,0.7154882154882156,0.7712296505982124,1.0,9,0.045454545454545456,20,0.10101010101010101,41,0.20707070707070707,35,-0.013668708848957767
J3,S1,198,54,13,4,0.07575757575757576,0.015404040404040406,0.060353535353535354,-0.01753974557734808,0.015590362996314605,0.09729509414625999,0.08308080808080809,0.17089337451915876,1.0,138,0.696969696969697,181,0.9141414141414141,194,0.9797979797979798,4,-0.016082529341250224
J2,S1,198,62,13,5,0.09116161616161615,0.015404040404040406,0.07575757575757575,-0.019495614708749436,0.027453145975525162,0.10387171361839384,0.09646464646464645,0.18969672765983203,1.0,132,0.6666666666666666,176,0.8888888888888888,191,0.9646464646464646,5,-0.01761497712825896
F2,U1,198,197,198,197,0.980892255892256,0.993939393939394,0.013047138047137974,-0.029471260030312627,-0.03958782307487584,0.9948625312846436,0.025168350168350163,0.10084519367039638,1.0,180,0.9090909090909091,193,0.9747474747474747,197,0.9949494949494949,0,-0.028729517037967216
F3,S1,198,144,13,11,0.3237373737373737,0.015404040404040406,0.3083333333333333,-0.05040094652859322,-0.024046185634843332,0.15648604903170224,0.3164141414141414,0.41707555694624476,1.0,58,0.29292929292929293,95,0.4797979797979798,152,0.7676767676767676,11,-0.034453374306288344
J5,U3,198,50,198,50,0.06868686868686869,0.9142255892255893,0.8455387205387206,-0.22947199717691724,-0.21025574836415212,0.40093452657789547,0.8495791245791245,0.8719157603540378,1.0,0,0.0,2,0.010101010101010102,12,0.06060606060606061,25,-0.034517378699928554
J4,U3,198,48,198,48,0.06666666666666667,0.9142255892255893,0.8475589225589226,-0.24212269925810426,-0.21054454640574846,0.3935081307193615,0.8515993265993267,0.8737673697192423,1.0,0,0.0,2,0.010101010101010102,12,0.06060606060606061,24,-0.03593117161549138
F3,J4,198,144,48,33,0.3237373737373737,0.06666666666666667,0.25707070707070706,-0.05207568287364478,-0.07070764209912642,0.29805265787579754,0.3095959595959596,0.4041764291229585,1.0,50,0.25252525252525254,104,0.5252525252525253,154,0.7777777777777778,32,-0.03595326186276384
H1,S1,198,184,13,11,0.49890572390572396,0.015404040404040406,0.48350168350168354,-0.07256235585994662,-0.0739795265030237,0.18036306026041948,0.48804713804713806,0.5622201261589067,1.0,17,0.08585858585858586,52,0.26262626262626265,107,0.5404040404040404,9,-0.037148505752541694
H1,U3,198,184,198,184,0.49890572390572396,0.9142255892255893,0.4153198653198653,-0.06800219211881134,-0.042187130222821646,0.8619225604892843,0.44360269360269367,0.5196449405098936,1.0,21,0.10606060606060606,49,0.2474747474747475,114,0.5757575757575758,61,-0.03783623652401876
F1,F2,198,194,197,193,0.8167508417508417,0.980892255892256,0.16414141414141437,-0.04650835339525858,-0.0024547939267109626,0.9525348140064451,0.18636363636363631,0.31168327617385033,1.0,100,0.5050505050505051,149,0.7525252525252525,176,0.8888888888888888,7,-0.03784088753523312
J3,U3,198,54,198,54,0.07575757575757576,0.9142255892255893,0.8384680134680135,-0.2550631522903418,-0.25496056103778797,0.42267844471952964,0.8425084175084175,0.8664537746809177,1.0,0,0.0,2,0.010101010101010102,13,0.06565656565656566,29,-0.04017029948949743
J1,S1,198,72,13,5,0.11136363636363635,0.015404040404040406,0.09595959595959594,-0.0457660915798514,-0.004814087881563639,0.09093123245567596,0.11666666666666665,0.2156151641000674,1.0,122,0.6161616161616161,171,0.8636363636363636,187,0.9444444444444444,5,-0.04042671422886873
F3,J2,198,144,62,41,0.3237373737373737,0.09116161616161615,0.23257575757575755,-0.05972988961497725,-0.09056398728862064,0.34310712126155385,0.30934343434343436,0.3987195414414407,1.0,43,0.21717171717171718,108,0.5454545454545454,156,0.7878787878787878,40,-0.04125284042852596
J2,U3,198,62,198,62,0.09116161616161615,0.9142255892255893,0.8230639730639732,-0.2747821124235074,-0.2442610695705713,0.4529584872301304,0.827104377104377,0.8553144747573944,1.0,1,0.005050505050505051,3,0.015151515151515152,18,0.09090909090909091,31,-0.04750862448803742
J5,S1,198,50,13,3,0.06868686868686869,0.015404040404040406,0.05328282828282828,-0.05200830646585172,-0.02293209231695088,0.06091135135506209,0.07803030303030303,0.16670454115111574,1.0,141,0.7121212121212122,184,0.9292929292929293,193,0.9747474747474747,3,-0.04795008255222845
