stratum_type,stratum,rule_a,rule_b,cases,active_cases_a,active_cases_b,both_active_cases,mean_a,mean_b,prevalence_gap,pearson,spearman,cosine,mae,rmse,max_abs_diff,exact_same_cases,exact_same_rate,within_20pp_cases,within_20pp_rate,within_40pp_cases,within_40pp_rate,both_variable_cases,profile_score
quadrant,FLAWED_BLOCK,J2,S1,78,6,77,6,0.015384615384615387,0.9846153846153846,0.9692307692307691,0.03880752628531677,0.04682534123979207,0.2798001075924887,0.9692307692307693,0.9771754166329579,1.0,1,0.01282051282051282,1,0.01282051282051282,1,0.01282051282051282,0,0.0011940777318558964
verdict,APPROVE,J1,S1,104,20,103,20,0.04230769230769231,0.9865384615384615,0.9442307692307692,0.020203083875697955,-0.057368991602761994,0.4227410871611185,0.9442307692307692,0.9537375868735513,1.0,1,0.009615384615384616,1,0.009615384615384616,1,0.009615384615384616,1,0.0011267104469139249
quadrant,FLAWED_APPROVAL,F2,J5,73,73,42,42,0.9863013698630136,0.1643835616438356,0.821917808219178,0.00621835116006537,-0.05315775447857637,0.6514074411591568,0.821917808219178,0.8452931727780638,1.0,1,0.0136986301369863,1,0.0136986301369863,5,0.0684931506849315,4,0.001107377603847258
quadrant,VALIDATED_BLOCK,F2,J2,125,124,13,13,0.9777333333333333,0.021200000000000004,0.9565333333333333,0.023443102653101126,-0.003260305518115654,0.3223463812751766,0.9565333333333333,0.9640308893160818,1.0,1,0.008,1,0.008,1,0.008,1,0.0010189935286547952
quadrant,VALIDATED_BLOCK,J5,U1,125,8,125,8,0.0128,0.9904000000000001,0.9776,0.045029172875303725,0.04753702001664116,0.2550306852253353,0.9776,0.9802856726485397,1.0,0,0.0,0,0.0,0,0.0,0,0.0010086534724068022
verdict,BLOCK,F2,J2,198,197,62,62,0.980892255892256,0.09116161616161615,0.8897306397306399,0.008812952426353932,-0.06208168296201741,0.4898163329088024,0.8897306397306397,0.9084603593260915,1.0,2,0.010101010101010102,2,0.010101010101010102,10,0.050505050505050504,6,0.0009717986261383547
quadrant,VALIDATED_BLOCK,J4,U1,125,7,125,7,0.011200000000000002,0.9904000000000001,0.9792000000000001,0.04194207604873145,0.0442779909413246,0.23855936180684895,0.9792000000000001,0.9817535332251166,1.0,0,0.0,0,0.0,0,0.0,0,0.0008723951818136112
quadrant,VALIDATED_APPROVAL,J3,S1,26,1,26,1,0.007692307692307693,0.9923076923076923,0.9846153846153847,0.040000000000000015,0.04000000000000001,0.19748812638334107,0.9846153846153847,0.9860566374745886,1.0,0,0.0,0,0.0,0,0.0,0,0.0006153846153846135
ground_truth,CLEAN,J3,S1,99,3,98,3,0.0060606060606060615,0.9838383838383837,0.9777777777777776,0.027176321259932447,0.03626802859212482,0.17593568028925913,0.9777777777777777,0.9839109756887602,1.0,1,0.010101010101010102,1,0.010101010101010102,1,0.010101010101010102,0,0.0006039182502207219
verdict,APPROVE,J2,U1,104,9,101,9,0.01730769230769231,0.6875,0.6701923076923076,0.0016508607347516199,-0.01289496933910265,0.2758499526005826,0.6701923076923078,0.7206434090983717,1.0,3,0.028846153846153848,10,0.09615384615384616,24,0.23076923076923078,7,0.000544466569249813
quadrant,FLAWED_BLOCK,J3,S1,78,2,77,2,0.005128205128205128,0.9846153846153846,0.9794871794871794,0.02180794710084676,0.026313570136596253,0.16154266743780962,0.9794871794871796,0.9865765724632495,1.0,1,0.01282051282051282,1,0.01282051282051282,1,0.01282051282051282,0,0.00044734250463275246
quadrant,FLAWED_BLOCK,J4,S1,78,2,77,2,0.005128205128205128,0.9846153846153846,0.9794871794871794,0.02180794710084676,0.026313570136596253,0.16154266743780962,0.9794871794871796,0.9865765724632495,1.0,1,0.01282051282051282,1,0.01282051282051282,1,0.01282051282051282,0,0.00044734250463275246
quadrant,FLAWED_BLOCK,J5,S1,78,2,77,2,0.005128205128205128,0.9846153846153846,0.9794871794871794,0.02180794710084676,0.026313570136596253,0.16154266743780962,0.9794871794871796,0.9865765724632495,1.0,1,0.01282051282051282,1,0.01282051282051282,1,0.01282051282051282,0,0.00044734250463275246
quadrant,FLAWED_BLOCK,S1,U2,78,77,2,2,0.9846153846153846,0.005128205128205128,0.9794871794871794,0.021807947100846728,0.026313570136596253,0.16154266743780962,0.9794871794871796,0.9865765724632495,1.0,1,0.01282051282051282,1,0.01282051282051282,1,0.01282051282051282,0,0.0004473425046327518
ground_truth,CLEAN,J4,S1,99,2,98,2,0.00404040404040404,0.9838383838383837,0.9797979797979797,0.02207469885896921,0.029459682998376313,0.1436508814193736,0.9797979797979798,0.9857571565640149,1.0,1,0.010101010101010102,1,0.010101010101010102,1,0.010101010101010102,0,0.0004459535123024087
ground_truth,CLEAN,J5,S1,99,2,98,2,0.00404040404040404,0.9838383838383837,0.9797979797979797,0.02207469885896921,0.029459682998376313,0.1436508814193736,0.9797979797979798,0.9857571565640149,1.0,1,0.010101010101010102,1,0.010101010101010102,1,0.010101010101010102,0,0.0004459535123024087
ground_truth,CLEAN,S1,U2,99,98,2,2,0.9838383838383837,0.00404040404040404,0.9797979797979797,0.022074698858969156,0.029459682998376313,0.1436508814193736,0.9797979797979798,0.9857571565640149,1.0,1,0.010101010101010102,1,0.010101010101010102,1,0.010101010101010102,0,0.0004459535123024076
verdict,APPROVE,J3,S1,104,3,103,3,0.00576923076923077,0.9865384615384615,0.9807692307692307,0.022967944509918008,0.029700142923714357,0.17126367844855303,0.9807692307692307,0.9864466144079582,1.0,1,0.009615384615384616,1,0.009615384615384616,1,0.009615384615384616,0,0.00044169124057534726
verdict,BLOCK,F2,J4,198,197,48,48,0.980892255892256,0.06666666666666667,0.9142255892255894,0.00497233882601386,-0.09839792589175882,0.4268553037571615,0.9142255892255892,0.929121841409437,1.0,2,0.010101010101010102,2,0.010101010101010102,5,0.025252525252525252,6,0.0004264994329720646
verdict,APPROVE,J4,S1,104,2,103,2,0.0038461538461538464,0.9865384615384615,0.9826923076923076,0.018661094051962784,0.024130899489801367,0.139836207890349,0.9826923076923078,0.9881996061213856,1.0,1,0.009615384615384616,1,0.009615384615384616,1,0.009615384615384616,0,0.0003229804739762778
verdict,APPROVE,J5,S1,104,2,103,2,0.0038461538461538464,0.9865384615384615,0.9826923076923076,0.018661094051962784,0.024130899489801367,0.139836207890349,0.9826923076923078,0.9881996061213856,1.0,1,0.009615384615384616,1,0.009615384615384616,1,0.009615384615384616,0,0.0003229804739762778
verdict,APPROVE,S1,U2,104,103,2,2,0.9865384615384615,0.0038461538461538464,0.9826923076923076,0.01866109405196275,0.02413089948980137,0.139836207890349,0.9826923076923078,0.9881996061213856,1.0,1,0.009615384615384616,1,0.009615384615384616,1,0.009615384615384616,0,0.00032298047397627723
quadrant,VALIDATED_BLOCK,F2,J3,125,124,10,10,0.9777333333333333,0.016,0.9617333333333333,0.006427823461992888,-0.0291855659349453,0.2819085441128517,0.9617333333333334,0.9688217356952494,1.0,1,0.008,1,0.008,1,0.008,1,0.00024597137781226053
ground_truth,CLEAN,H1,J2,99,75,9,8,0.2888888888888889,0.01818181818181818,0.27070707070707073,3.638776071623471e-17,0.017331716041320576,0.23535436019054634,0.2747474747474748,0.36069517615433966,1.0,27,0.2727272727272727,54,0.5454545454545454,88,0.8888888888888888,8,2.639031534773386e-17
ground_truth,CLEAN,J2,U1,99,9,97,9,0.01818181818181818,0.6888888888888889,0.6707070707070707,5.831026449715127e-17,-0.0114038019356362,0.2832379297548689,0.6707070707070706,0.7185844671043456,1.0,2,0.020202020202020204,9,0.09090909090909091,23,0.23232323232323232,7,1.9201157804112446e-17
verdict,APPROVE,F1,F2,104,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104,1.0,104,1.0,104,1.0,0,0.0
verdict,APPROVE,F1,F3,104,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104,1.0,104,1.0,104,1.0,0,0.0
verdict,APPROVE,F2,F3,104,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104,1.0,104,1.0,104,1.0,0,0.0
quadrant,FLAWED_BLOCK,F1,F2,78,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78,1.0,78,1.0,78,1.0,0,0.0
quadrant,FLAWED_BLOCK,F1,F3,78,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78,1.0,78,1.0,78,1.0,0,0.0
quadrant,FLAWED_BLOCK,F2,F3,78,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78,1.0,78,1.0,78,1.0,0,0.0
quadrant,VALIDATED_APPROVAL,F1,F2,26,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,1.0,26,1.0,26,1.0,0,0.0
quadrant,VALIDATED_APPROVAL,F1,F3,26,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,1.0,26,1.0,26,1.0,0,0.0
quadrant,VALIDATED_APPROVAL,F1,J4,26,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,1.0,26,1.0,26,1.0,0,0.0
quadrant,VALIDATED_APPROVAL,F1,J5,26,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,1.0,26,1.0,26,1.0,0,0.0
quadrant,VALIDATED_APPROVAL,F1,U2,26,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,1.0,26,1.0,26,1.0,0,0.0
quadrant,VALIDATED_APPROVAL,F2,F3,26,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,1.0,26,1.0,26,1.0,0,0.0
quadrant,VALIDATED_APPROVAL,F2,J4,26,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,1.0,26,1.0,26,1.0,0,0.0
quadrant,VALIDATED_APPROVAL,F2,J5,26,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,1.0,26,1.0,26,1.0,0,0.0
quadrant,VALIDATED_APPROVAL,F2,U2,26,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,1.0,26,1.0,26,1.0,0,0.0
quadrant,VALIDATED_APPROVAL,F3,J4,26,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,1.0,26,1.0,26,1.0,0,0.0
quadrant,VALIDATED_APPROVAL,F3,J5,26,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,1.0,26,1.0,26,1.0,0,0.0
quadrant,VALIDATED_APPROVAL,F3,U2,26,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,1.0,26,1.0,26,1.0,0,0.0
quadrant,VALIDATED_APPROVAL,J4,J5,26,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,1.0,26,1.0,26,1.0,0,0.0
quadrant,VALIDATED_APPROVAL,J4,U2,26,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,1.0,26,1.0,26,1.0,0,0.0
quadrant,VALIDATED_APPROVAL,J5,U2,26,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,1.0,26,1.0,26,1.0,0,0.0
verdict,APPROVE,F1,J4,104,0,2,0,0.0,0.0038461538461538464,0.0038461538461538464,0.0,0.0,0.0,0.0038461538461538464,0.02773500981126146,0.2,102,0.9807692307692307,104,1.0,104,1.0,0,0.0
verdict,APPROVE,F1,J5,104,0,2,0,0.0,0.0038461538461538464,0.0038461538461538464,0.0,0.0,0.0,0.0038461538461538464,0.02773500981126146,0.2,102,0.9807692307692307,104,1.0,104,1.0,0,0.0
verdict,APPROVE,F1,U2,104,0,2,0,0.0,0.0038461538461538464,0.0038461538461538464,0.0,0.0,0.0,0.0038461538461538464,0.02773500981126146,0.2,102,0.9807692307692307,104,1.0,104,1.0,0,0.0
verdict,APPROVE,F2,J4,104,0,2,0,0.0,0.0038461538461538464,0.0038461538461538464,0.0,0.0,0.0,0.0038461538461538464,0.02773500981126146,0.2,102,0.9807692307692307,104,1.0,104,1.0,0,0.0
verdict,APPROVE,F2,J5,104,0,2,0,0.0,0.0038461538461538464,0.0038461538461538464,0.0,0.0,0.0,0.0038461538461538464,0.02773500981126146,0.2,102,0.9807692307692307,104,1.0,104,1.0,0,0.0
verdict,APPROVE,F2,U2,104,0,2,0,0.0,0.0038461538461538464,0.0038461538461538464,0.0,0.0,0.0,0.0038461538461538464,0.02773500981126146,0.2,102,0.9807692307692307,104,1.0,104,1.0,0,0.0
verdict,APPROVE,F3,J4,104,0,2,0,0.0,0.0038461538461538464,0.0038461538461538464,0.0,0.0,0.0,0.0038461538461538464,0.02773500981126146,0.2,102,0.9807692307692307,104,1.0,104,1.0,0,0.0
verdict,APPROVE,F3,J5,104,0,2,0,0.0,0.0038461538461538464,0.0038461538461538464,0.0,0.0,0.0,0.0038461538461538464,0.02773500981126146,0.2,102,0.9807692307692307,104,1.0,104,1.0,0,0.0
verdict,APPROVE,F3,U2,104,0,2,0,0.0,0.0038461538461538464,0.0038461538461538464,0.0,0.0,0.0,0.0038461538461538464,0.02773500981126146,0.2,102,0.9807692307692307,104,1.0,104,1.0,0,0.0
quadrant,FLAWED_BLOCK,F1,J3,78,0,2,0,0.0,0.005128205128205128,0.005128205128205128,0.0,0.0,0.0,0.005128205128205128,0.03202563076101743,0.2,76,0.9743589743589743,78,1.0,78,1.0,0,0.0
quadrant,FLAWED_BLOCK,F1,J4,78,0,2,0,0.0,0.005128205128205128,0.005128205128205128,0.0,0.0,0.0,0.005128205128205128,0.03202563076101743,0.2,76,0.9743589743589743,78,1.0,78,1.0,0,0.0
quadrant,FLAWED_BLOCK,F1,J5,78,0,2,0,0.0,0.005128205128205128,0.005128205128205128,0.0,0.0,0.0,0.005128205128205128,0.03202563076101743,0.2,76,0.9743589743589743,78,1.0,78,1.0,0,0.0
quadrant,FLAWED_BLOCK,F1,U2,78,0,2,0,0.0,0.005128205128205128,0.005128205128205128,0.0,0.0,0.0,0.005128205128205128,0.03202563076101743,0.2,76,0.9743589743589743,78,1.0,78,1.0,0,0.0
quadrant,FLAWED_BLOCK,F2,J3,78,0,2,0,0.0,0.005128205128205128,0.005128205128205128,0.0,0.0,0.0,0.005128205128205128,0.03202563076101743,0.2,76,0.9743589743589743,78,1.0,78,1.0,0,0.0
quadrant,FLAWED_BLOCK,F2,J4,78,0,2,0,0.0,0.005128205128205128,0.005128205128205128,0.0,0.0,0.0,0.005128205128205128,0.03202563076101743,0.2,76,0.9743589743589743,78,1.0,78,1.0,0,0.0
quadrant,FLAWED_BLOCK,F2,J5,78,0,2,0,0.0,0.005128205128205128,0.005128205128205128,0.0,0.0,0.0,0.005128205128205128,0.03202563076101743,0.2,76,0.9743589743589743,78,1.0,78,1.0,0,0.0
quadrant,FLAWED_BLOCK,F2,U2,78,0,2,0,0.0,0.005128205128205128,0.005128205128205128,0.0,0.0,0.0,0.005128205128205128,0.03202563076101743,0.2,76,0.9743589743589743,78,1.0,78,1.0,0,0.0
quadrant,FLAWED_BLOCK,F3,J3,78,0,2,0,0.0,0.005128205128205128,0.005128205128205128,0.0,0.0,0.0,0.005128205128205128,0.03202563076101743,0.2,76,0.9743589743589743,78,1.0,78,1.0,0,0.0
quadrant,FLAWED_BLOCK,F3,J4,78,0,2,0,0.0,0.005128205128205128,0.005128205128205128,0.0,0.0,0.0,0.005128205128205128,0.03202563076101743,0.2,76,0.9743589743589743,78,1.0,78,1.0,0,0.0
quadrant,FLAWED_BLOCK,F3,J5,78,0,2,0,0.0,0.005128205128205128,0.005128205128205128,0.0,0.0,0.0,0.005128205128205128,0.03202563076101743,0.2,76,0.9743589743589743,78,1.0,78,1.0,0,0.0
quadrant,FLAWED_BLOCK,F3,U2,78,0,2,0,0.0,0.005128205128205128,0.005128205128205128,0.0,0.0,0.0,0.005128205128205128,0.03202563076101743,0.2,76,0.9743589743589743,78,1.0,78,1.0,0,0.0
verdict,APPROVE,F1,J3,104,0,3,0,0.0,0.00576923076923077,0.00576923076923077,0.0,0.0,0.0,0.00576923076923077,0.03396831102433788,0.2,101,0.9711538461538461,104,1.0,104,1.0,0,0.0
verdict,APPROVE,F2,J3,104,0,3,0,0.0,0.00576923076923077,0.00576923076923077,0.0,0.0,0.0,0.00576923076923077,0.03396831102433788,0.2,101,0.9711538461538461,104,1.0,104,1.0,0,0.0
verdict,APPROVE,F3,J3,104,0,3,0,0.0,0.00576923076923077,0.00576923076923077,0.0,0.0,0.0,0.00576923076923077,0.03396831102433788,0.2,101,0.9711538461538461,104,1.0,104,1.0,0,0.0
quadrant,VALIDATED_APPROVAL,F1,J3,26,0,1,0,0.0,0.007692307692307693,0.007692307692307693,0.0,0.0,0.0,0.007692307692307693,0.03922322702763681,0.2,25,0.9615384615384616,26,1.0,26,1.0,0,0.0
quadrant,VALIDATED_APPROVAL,F2,J3,26,0,1,0,0.0,0.007692307692307693,0.007692307692307693,0.0,0.0,0.0,0.007692307692307693,0.03922322702763681,0.2,25,0.9615384615384616,26,1.0,26,1.0,0,0.0
quadrant,VALIDATED_APPROVAL,F3,J3,26,0,1,0,0.0,0.007692307692307693,0.007692307692307693,0.0,0.0,0.0,0.007692307692307693,0.03922322702763681,0.2,25,0.9615384615384616,26,1.0,26,1.0,0,0.0
quadrant,VALIDATED_APPROVAL,J3,J4,26,1,0,0,0.007692307692307693,0.0,0.007692307692307693,0.0,0.0,0.0,0.007692307692307693,0.03922322702763681,0.2,25,0.9615384615384616,26,1.0,26,1.0,0,0.0
quadrant,VALIDATED_APPROVAL,J3,J5,26,1,0,0,0.007692307692307693,0.0,0.007692307692307693,0.0,0.0,0.0,0.007692307692307693,0.03922322702763681,0.2,25,0.9615384615384616,26,1.0,26,1.0,0,0.0
quadrant,VALIDATED_APPROVAL,J3,U2,26,1,0,0,0.007692307692307693,0.0,0.007692307692307693,0.0,0.0,0.0,0.007692307692307693,0.03922322702763681,0.2,25,0.9615384615384616,26,1.0,26,1.0,0,0.0
quadrant,FLAWED_APPROVAL,S1,U2,73,3,0,0,0.008219178082191782,0.0,0.008219178082191782,0.0,0.0,0.0,0.008219178082191782,0.04054424270396916,0.2,70,0.958904109589041,73,1.0,73,1.0,0,0.0
quadrant,VALIDATED_BLOCK,J4,U2,125,7,0,0,0.011200000000000002,0.0,0.011200000000000002,0.0,0.0,0.0,0.011200000000000002,0.047328638264796934,0.2,118,0.944,125,1.0,125,1.0,0,0.0
quadrant,VALIDATED_BLOCK,J5,U2,125,8,0,0,0.0128,0.0,0.0128,0.0,0.0,0.0,0.0128,0.05059644256269408,0.2,117,0.936,125,1.0,125,1.0,0,0.0
quadrant,FLAWED_APPROVAL,F2,U1,73,73,73,73,0.9863013698630136,1.0,0.013698630136986356,0.0,0.0,0.9986908469224315,0.013698630136986299,0.05234239225902136,0.19999999999999996,68,0.9315068493150684,73,1.0,73,1.0,0,0.0
quadrant,FLAWED_BLOCK,F1,J2,78,0,6,0,0.0,0.015384615384615387,0.015384615384615387,0.0,0.0,0.0,0.015384615384615387,0.05547001962252292,0.2,72,0.9230769230769231,78,1.0,78,1.0,0,0.0
quadrant,FLAWED_BLOCK,F2,J2,78,0,6,0,0.0,0.015384615384615387,0.015384615384615387,0.0,0.0,0.0,0.015384615384615387,0.05547001962252292,0.2,72,0.9230769230769231,78,1.0,78,1.0,0,0.0
quadrant,FLAWED_BLOCK,F3,J2,78,0,6,0,0.0,0.015384615384615387,0.015384615384615387,0.0,0.0,0.0,0.015384615384615387,0.05547001962252292,0.2,72,0.9230769230769231,78,1.0,78,1.0,0,0.0
verdict,BLOCK,S1,U2,198,13,0,0,0.015404040404040406,0.0,0.015404040404040406,0.0,0.0,0.0,0.015404040404040406,0.06286509525977196,0.4,185,0.9343434343434344,195,0.9848484848484849,198,1.0,0,0.0
quadrant,VALIDATED_BLOCK,J3,U2,125,10,0,0,0.016,0.0,0.016,0.0,0.0,0.0,0.016,0.05656854249492381,0.2,115,0.92,125,1.0,125,1.0,0,0.0
verdict,APPROVE,F1,J2,104,0,9,0,0.0,0.01730769230769231,0.01730769230769231,0.0,0.0,0.0,0.01730769230769231,0.05883484054145522,0.2,95,0.9134615384615384,104,1.0,104,1.0,0,0.0
verdict,APPROVE,F2,J2,104,0,9,0,0.0,0.01730769230769231,0.01730769230769231,0.0,0.0,0.0,0.01730769230769231,0.05883484054145522,0.2,95,0.9134615384615384,104,1.0,104,1.0,0,0.0
verdict,APPROVE,F3,J2,104,0,9,0,0.0,0.01730769230769231,0.01730769230769231,0.0,0.0,0.0,0.01730769230769231,0.05883484054145522,0.2,95,0.9134615384615384,104,1.0,104,1.0,0,0.0
quadrant,VALIDATED_BLOCK,S1,U2,125,10,0,0,0.019600000000000003,0.0,0.019600000000000003,0.0,0.0,0.0,0.019600000000000003,0.07280109889280519,0.4,115,0.92,122,0.976,125,1.0,0,0.0
quadrant,VALIDATED_BLOCK,J2,U2,125,13,0,0,0.021200000000000004,0.0,0.021200000000000004,0.0,0.0,0.0,0.021200000000000004,0.06587867636800242,0.25,112,0.896,124,0.992,125,1.0,0,0.0
quadrant,VALIDATED_APPROVAL,F1,J2,26,0,3,0,0.0,0.02307692307692308,0.02307692307692308,0.0,0.0,0.0,0.02307692307692308,0.06793662204867576,0.2,23,0.8846153846153846,26,1.0,26,1.0,0,0.0
quadrant,VALIDATED_APPROVAL,F2,J2,26,0,3,0,0.0,0.02307692307692308,0.02307692307692308,0.0,0.0,0.0,0.02307692307692308,0.06793662204867576,0.2,23,0.8846153846153846,26,1.0,26,1.0,0,0.0
quadrant,VALIDATED_APPROVAL,F3,J2,26,0,3,0,0.0,0.02307692307692308,0.02307692307692308,0.0,0.0,0.0,0.02307692307692308,0.06793662204867576,0.2,23,0.8846153846153846,26,1.0,26,1.0,0,0.0
quadrant,VALIDATED_APPROVAL,J2,J4,26,3,0,0,0.02307692307692308,0.0,0.02307692307692308,0.0,0.0,0.0,0.02307692307692308,0.06793662204867576,0.2,23,0.8846153846153846,26,1.0,26,1.0,0,0.0
quadrant,VALIDATED_APPROVAL,J2,J5,26,3,0,0,0.02307692307692308,0.0,0.02307692307692308,0.0,0.0,0.0,0.02307692307692308,0.06793662204867576,0.2,23,0.8846153846153846,26,1.0,26,1.0,0,0.0
quadrant,VALIDATED_APPROVAL,J2,U2,26,3,0,0,0.02307692307692308,0.0,0.02307692307692308,0.0,0.0,0.0,0.02307692307692308,0.06793662204867576,0.2,23,0.8846153846153846,26,1.0,26,1.0,0,0.0
ground_truth,ROGUE,S1,U2,197,17,0,0,0.027411167512690352,0.0,0.027411167512690352,0.0,0.0,0.0,0.027411167512690352,0.11129144981547531,1.0,180,0.9137055837563451,191,0.9695431472081218,195,0.9898477157360406,0,0.0
