rule_a,rule_b,cases,active_cases_a,active_cases_b,both_active_cases,mean_a,mean_b,prevalence_gap,pearson,spearman,cosine,mae,rmse,max_abs_diff,exact_same_cases,exact_same_rate,within_20pp_cases,within_20pp_rate,within_40pp_cases,within_40pp_rate,both_variable_cases,profile_score
J1,J5,78,11,2,2,0.03333333333333334,0.005128205128205128,0.028205128205128212,0.30999513549911945,0.3877405085629617,0.34299717028501764,0.02820512820512821,0.08770580193070293,0.4,69,0.8846153846153846,76,0.9743589743589743,78,1.0,2,0.3012516829594007
H1,J1,78,52,11,9,0.22799145299145296,0.03333333333333334,0.19465811965811963,0.2527002288195015,0.13139421111979102,0.4219115666152799,0.20491452991452988,0.28585479349306525,1.0,29,0.3717948717948718,52,0.6666666666666666,74,0.9487179487179487,8,0.20091828022165922
U3,U4,78,65,68,59,0.35662393162393163,0.36047008547008547,0.0038461538461538325,0.17881707737113636,0.1811153852795029,0.7509078013737777,0.21923076923076926,0.303188187307944,1.0,26,0.3333333333333333,51,0.6538461538461539,69,0.8846153846153846,57,0.13961487194746416
J1,U1,78,11,76,11,0.03333333333333334,0.6448717948717948,0.6115384615384615,0.18673626173469432,0.15857802849210176,0.39611183562354985,0.6115384615384616,0.6618737969408693,1.0,2,0.02564102564102564,8,0.10256410256410256,25,0.32051282051282054,7,0.07253985552001586
S1,U4,78,77,68,68,0.9846153846153846,0.36047008547008547,0.6241452991452991,0.17017540909501952,0.10608116242280248,0.8458051575173979,0.6241452991452991,0.6689410988511573,1.0,3,0.038461538461538464,5,0.0641025641025641,22,0.28205128205128205,1,0.0639612274782349
J3,U3,78,2,65,2,0.005128205128205128,0.35662393162393163,0.3514957264957265,0.0965459051185887,0.11955155996847433,0.1860360033108381,0.3514957264957265,0.4255756952231558,1.0,13,0.16666666666666666,32,0.41025641025641024,61,0.782051282051282,2,0.06261043205874288
J4,U3,78,2,65,2,0.005128205128205128,0.35662393162393163,0.3514957264957265,0.0965459051185887,0.11955155996847433,0.1860360033108381,0.3514957264957265,0.4255756952231558,1.0,13,0.16666666666666666,32,0.41025641025641024,61,0.782051282051282,2,0.06261043205874288
J5,U3,78,2,65,2,0.005128205128205128,0.35662393162393163,0.3514957264957265,0.0965459051185887,0.11955155996847433,0.1860360033108381,0.3514957264957265,0.4255756952231558,1.0,13,0.16666666666666666,32,0.41025641025641024,61,0.782051282051282,2,0.06261043205874288
U2,U3,78,2,65,2,0.005128205128205128,0.35662393162393163,0.3514957264957265,0.09654590511858867,0.11955155996847433,0.1860360033108381,0.35149572649572647,0.4255756952231558,1.0,13,0.16666666666666666,32,0.41025641025641024,61,0.782051282051282,2,0.06261043205874287
S1,U3,78,77,65,65,0.9846153846153846,0.35662393162393163,0.627991452991453,0.16180411692454488,0.09899528614616036,0.8335631705840224,0.627991452991453,0.6757105577351576,1.0,2,0.02564102564102564,8,0.10256410256410256,20,0.2564102564102564,1,0.060192514437101
H1,U2,78,52,2,2,0.22799145299145296,0.005128205128205128,0.22286324786324782,0.05468467122809434,0.07924089979487221,0.15375912805078223,0.22286324786324782,0.3091263767605683,1.0,27,0.34615384615384615,49,0.6282051282051282,74,0.9487179487179487,2,0.042497467789867335
J2,U3,78,6,65,6,0.015384615384615387,0.35662393162393163,0.34123931623931625,0.051976681898774434,0.03545726002599484,0.25777904781713884,0.34123931623931625,0.4195074102283144,1.0,16,0.20512820512820512,32,0.41025641025641024,61,0.782051282051282,6,0.0342401945072482
J1,U3,78,11,65,11,0.03333333333333334,0.35662393162393163,0.3232905982905983,0.04440696630549901,0.03586168203770374,0.3190491135337583,0.3284188034188034,0.4102367115997294,1.0,17,0.21794871794871795,35,0.44871794871794873,62,0.7948717948717948,11,0.029822883567987905
J3,U1,78,2,76,2,0.005128205128205128,0.6448717948717948,0.6397435897435897,0.035136371525593395,0.04271133263280382,0.16167963409498515,0.6397435897435897,0.6888302980322363,1.0,2,0.02564102564102564,6,0.07692307692307693,22,0.28205128205128205,2,0.012658103075245827
J4,U1,78,2,76,2,0.005128205128205128,0.6448717948717948,0.6397435897435897,0.035136371525593395,0.04271133263280382,0.16167963409498515,0.6397435897435897,0.6888302980322363,1.0,2,0.02564102564102564,6,0.07692307692307693,22,0.28205128205128205,2,0.012658103075245827
J5,U1,78,2,76,2,0.005128205128205128,0.6448717948717948,0.6397435897435897,0.035136371525593395,0.04271133263280382,0.16167963409498515,0.6397435897435897,0.6888302980322363,1.0,2,0.02564102564102564,6,0.07692307692307693,22,0.28205128205128205,2,0.012658103075245827
J2,U1,78,6,76,6,0.015384615384615387,0.6448717948717948,0.6294871794871794,0.02471943566128099,0.014319852971006772,0.26670222933491394,0.6294871794871795,0.6805917485579209,1.0,2,0.02564102564102564,8,0.10256410256410256,22,0.28205128205128205,5,0.009158867828346419
H1,J2,78,52,6,5,0.22799145299145296,0.015384615384615387,0.21260683760683757,0.007218997451644001,0.031335603254489725,0.20713670593112293,0.2177350427350427,0.30579050795901885,1.0,28,0.358974358974359,50,0.6410256410256411,74,0.9487179487179487,5,0.00564716873300613
J1,S1,78,11,77,11,0.03333333333333334,0.9846153846153846,0.9512820512820512,0.051378717125283,0.06561209067618576,0.3601564057745054,0.9512820512820513,0.9615692302769389,1.0,1,0.01282051282051282,1,0.01282051282051282,1,0.01282051282051282,0,0.0025030657061035273
J2,S1,78,6,77,6,0.015384615384615387,0.9846153846153846,0.9692307692307691,0.03880752628531677,0.04682534123979207,0.2798001075924887,0.9692307692307693,0.9771754166329579,1.0,1,0.01282051282051282,1,0.01282051282051282,1,0.01282051282051282,0,0.0011940777318558964
J3,S1,78,2,77,2,0.005128205128205128,0.9846153846153846,0.9794871794871794,0.02180794710084676,0.026313570136596253,0.16154266743780962,0.9794871794871796,0.9865765724632495,1.0,1,0.01282051282051282,1,0.01282051282051282,1,0.01282051282051282,0,0.00044734250463275246
