rule_a,rule_b,cases,active_cases_a,active_cases_b,both_active_cases,mean_a,mean_b,prevalence_gap,pearson,spearman,cosine,mae,rmse,max_abs_diff,exact_same_cases,exact_same_rate,within_20pp_cases,within_20pp_rate,within_40pp_cases,within_40pp_rate,both_variable_cases,profile_score
F3,H1,104,0,77,0,0.0,0.28445512820512825,0.28445512820512825,0.0,0.0,0.0,0.28445512820512825,0.3707270807158123,1.0,27,0.25961538461538464,54,0.5192307692307693,91,0.875,0,0.0
F1,U3,104,0,87,0,0.0,0.361698717948718,0.361698717948718,0.0,0.0,0.0,0.361698717948718,0.43508337446407075,1.0,17,0.16346153846153846,41,0.3942307692307692,78,0.75,0,0.0
F2,U3,104,0,87,0,0.0,0.361698717948718,0.361698717948718,0.0,0.0,0.0,0.361698717948718,0.43508337446407075,1.0,17,0.16346153846153846,41,0.3942307692307692,78,0.75,0,0.0
F3,U3,104,0,87,0,0.0,0.361698717948718,0.361698717948718,0.0,0.0,0.0,0.361698717948718,0.43508337446407075,1.0,17,0.16346153846153846,41,0.3942307692307692,78,0.75,0,0.0
F1,U4,104,0,91,0,0.0,0.3703525641025641,0.3703525641025641,0.0,0.0,0.0,0.3703525641025641,0.43871473608498684,1.0,13,0.125,43,0.41346153846153844,73,0.7019230769230769,0,0.0
F2,U4,104,0,91,0,0.0,0.3703525641025641,0.3703525641025641,0.0,0.0,0.0,0.3703525641025641,0.43871473608498684,1.0,13,0.125,43,0.41346153846153844,73,0.7019230769230769,0,0.0
F3,U4,104,0,91,0,0.0,0.3703525641025641,0.3703525641025641,0.0,0.0,0.0,0.3703525641025641,0.43871473608498684,1.0,13,0.125,43,0.41346153846153844,73,0.7019230769230769,0,0.0
F1,U1,104,0,101,0,0.0,0.6875,0.6875,0.0,0.0,0.0,0.6875,0.73465062339968,1.0,3,0.028846153846153848,7,0.0673076923076923,23,0.22115384615384615,0,0.0
F2,U1,104,0,101,0,0.0,0.6875,0.6875,0.0,0.0,0.0,0.6875,0.73465062339968,1.0,3,0.028846153846153848,7,0.0673076923076923,23,0.22115384615384615,0,0.0
F3,U1,104,0,101,0,0.0,0.6875,0.6875,0.0,0.0,0.0,0.6875,0.73465062339968,1.0,3,0.028846153846153848,7,0.0673076923076923,23,0.22115384615384615,0,0.0
F1,S1,104,0,103,0,0.0,0.9865384615384615,0.9865384615384615,0.0,0.0,0.0,0.9865384615384615,0.9916962934596149,1.0,1,0.009615384615384616,1,0.009615384615384616,1,0.009615384615384616,0,0.0
F2,S1,104,0,103,0,0.0,0.9865384615384615,0.9865384615384615,0.0,0.0,0.0,0.9865384615384615,0.9916962934596149,1.0,1,0.009615384615384616,1,0.009615384615384616,1,0.009615384615384616,0,0.0
F3,S1,104,0,103,0,0.0,0.9865384615384615,0.9865384615384615,0.0,0.0,0.0,0.9865384615384615,0.9916962934596149,1.0,1,0.009615384615384616,1,0.009615384615384616,1,0.009615384615384616,0,0.0
J3,U3,104,3,87,2,0.00576923076923077,0.361698717948718,0.35592948717948725,-0.020216976293631443,-0.005936080421036584,0.13012184567375368,0.3597756410256411,0.4319782807534831,1.0,16,0.15384615384615385,42,0.40384615384615385,79,0.7596153846153846,2,-0.01294340068799
U1,U2,104,101,2,2,0.6875,0.0038461538461538464,0.6836538461538462,-0.04731582832839082,-0.06479766652851134,0.11325795797837009,0.6836538461538461,0.7320282676341021,1.0,3,0.028846153846153848,7,0.0673076923076923,25,0.2403846153846154,2,-0.014968180307731331
J4,U2,104,2,2,0,0.0038461538461538464,0.0038461538461538464,0.0,-0.019607843137254954,-0.019607843137254905,0.0,0.007692307692307693,0.03922322702763681,0.2,100,0.9615384615384616,104,1.0,104,1.0,0,-0.019457013574660686
