target,lambda,mean_nonzero,mean_logloss,se_logloss,mean_accuracy,mean_precision,mean_recall,mean_f1
S1,0.07025280792430623,1.4,0.14185205067298717,0.006011582945501478,0.9796821708992761,0.9674649436399779,0.9723527107812823,0.9698223100786922
S1,0.09743494403440249,1.0,0.16491623724583718,0.005180942844727549,0.9796821708992761,0.9674649436399779,0.9723527107812823,0.9698223100786922
S1,0.13513436116626068,1.0,0.19983136586396014,0.00430241491255743,0.9796821708992761,0.9674649436399779,0.9723527107812823,0.9698223100786922
S1,0.1874203936666262,1.0,0.25308435172404115,0.003380090147554175,0.9796821708992761,0.9674649436399779,0.9723527107812823,0.9698223100786922
S1,0.259936878074525,1.0,0.3353911543939548,0.0024954583253316595,0.9796821708992761,0.9674649436399779,0.9723527107812823,0.9698223100786922
S1,0.3605113577091053,1.0,0.46663120931228663,0.0021083354574911403,0.9796821708992761,0.9674649436399779,0.9723527107812823,0.9698223100786922
S1,0.5,0.4,0.6886368229683504,0.0028848046877138363,0.66262667157404,0.5174350314288395,0.7901010101010101,0.5840369646443274
U1,0.001,11.0,0.12360219261174143,0.009438617970445172,0.9682886302294198,0.9946840679774045,0.9695021365424019,0.9819126075620968
U1,0.0013869188565300285,10.6,0.12345627557646174,0.009275289808252448,0.9682696908354803,0.9953808103946677,0.9688124813699881,0.981900403361411
U1,0.00192354391459856,10.4,0.1239616811200058,0.009223701476827157,0.9682696908354803,0.9953808103946677,0.9688124813699881,0.981900403361411
U1,0.0026677993265203275,10.2,0.12530449322387857,0.009203927586272552,0.9683371672187462,0.9946746060479009,0.969505509678744,0.9819144190909833
U1,0.0037000211913891527,9.8,0.12733181843032088,0.009152577097054526,0.9670196908354803,0.993827710139041,0.9689230120829204,0.9812079066775249
U1,0.005131629159898318,9.0,0.13020094673570007,0.009206367261206909,0.9670196908354803,0.993827710139041,0.9689230120829204,0.9812079066775249
U1,0.007117153246582319,8.8,0.13448437861154633,0.009430205400843893,0.9683464452214453,0.9938361233070175,0.9704094800043382,0.9819781609866315
U1,0.00987091404249892,7.6,0.1407737936065107,0.00983871543944864,0.9684231996074102,0.9938344842888851,0.9705166375809284,0.9820340176861917
U1,0.013690156816728805,6.6,0.1485715242282378,0.010549117006660731,0.963131824316035,0.9937862264362929,0.9644192676235045,0.9788340598148615
U1,0.018987136637974283,5.8,0.15907365856032601,0.011142027664236746,0.9631697031039137,0.9937854021534335,0.9644144949233494,0.9788058383184515
U1,0.02633361783471869,5.4,0.17201992637282812,0.011354836611721555,0.9562478530241689,0.9937485437334599,0.9565511386598222,0.9746629570825469
U1,0.036522591135626795,5.0,0.19108519295627416,0.01199784869979499,0.9497977242056189,0.993695377509493,0.949494001414284,0.9710797869189898
U1,0.05065387033533725,4.6,0.2202873044578871,0.013251071190248122,0.8975745307324254,0.9950747064570173,0.8889769506061909,0.9382327581885723
U1,0.07025280792430623,4.4,0.26475759040814417,0.015584909359242618,0.8630771531100478,0.9956910764557703,0.849286554213126,0.9164358963768648
U1,0.09743494403440249,3.6,0.32715554243448014,0.017283038367021736,0.8394941571586308,0.9963886905978185,0.8220256291555776,0.9004232267110153
U1,0.13513436116626068,3.2,0.3778283840252965,0.017419168975766557,0.8350885627530366,0.9963632915547936,0.8170503347531399,0.8974582415249357
U1,0.1874203936666262,1.4,0.4242992471470459,0.013135490498742514,0.8350885627530366,0.9963632915547936,0.8170503347531399,0.8974582415249357
U1,0.259936878074525,1.0,0.4813292553185427,0.008049229244384294,0.8350885627530366,0.9963632915547936,0.8170503347531399,0.8974582415249357
U1,0.3605113577091053,1.0,0.5830499095857948,0.001458831662152281,0.8350885627530366,0.9963632915547936,0.8170503347531399,0.8974582415249357
U1,0.5,0.0,0.6931471805599454,7.447602459741819e-17,0.2718069868727763,0.18125,0.2,0.1901639344262295
U3,0.001,11.8,0.3932330783354593,0.005757064745894534,0.8068440988835726,0.9248480641397034,0.8009565616723856,0.8577160104698394
U3,0.0013869188565300285,11.4,0.3928439457179175,0.006014661724258263,0.8068440988835726,0.9240779107402968,0.8017864371910578,0.8578261300825221
U3,0.00192354391459856,11.2,0.3925813585675188,0.0062723554359682,0.8060748681143417,0.9240214171115229,0.8008474700549076,0.8572467679028677
U3,0.0026677993265203275,11.0,0.39280622904045226,0.0063913358686648195,0.8060748681143417,0.9249476247307635,0.7998270618916423,0.8570724991302072
U3,0.0037000211913891527,10.6,0.39328714885488747,0.00658325919897996,0.8060748681143417,0.9234487611642054,0.8014868129289867,0.857289890434555
U3,0.005131629159898318,10.0,0.3941263232152238,0.006850193820210128,0.8040652987363514,0.9212562120786172,0.8004664047657213,0.8558037141153605
U3,0.007117153246582319,8.6,0.3948164102321051,0.007282692088043415,0.806170561894246,0.9215658659948284,0.8035591882708759,0.8575994842681286
U3,0.00987091404249892,7.6,0.39540991617589627,0.007507557510372505,0.8068145012881855,0.9188343141903512,0.8071888342794221,0.8584347064462609
U3,0.013690156816728805,6.4,0.3971877483708751,0.007408170710435176,0.807420561894246,0.9188968924131297,0.8080362919065408,0.8589855784744513
U3,0.018987136637974283,6.2,0.400599451913194,0.007344315914963218,0.8102275794381057,0.9193780954206485,0.8121179245596022,0.8615003224832058
U3,0.02633361783471869,5.6,0.40623531839139393,0.007320512333369683,0.8139387805177278,0.9197683673441895,0.8169966816381559,0.864394330778073
U3,0.036522591135626795,4.8,0.41535745205282926,0.00735998869655167,0.8169690835480308,0.9200715312731941,0.8212339697737491,0.8671101683995712
U3,0.05065387033533725,4.8,0.43037189217036537,0.007540638765117162,0.8141131456263034,0.9198323406857358,0.8177882451630054,0.8650076679198065
U3,0.07025280792430623,3.6,0.45052046209920193,0.007429556406575245,0.8147192062323642,0.9208146377496391,0.8177882451630054,0.8654041561667623
U3,0.09743494403440249,2.8,0.46933388989689756,0.006715872643773874,0.8147192062323642,0.9208146377496391,0.8177882451630054,0.8654041561667623
U3,0.13513436116626068,2.6,0.49745720475155986,0.005636107050304966,0.8147192062323642,0.9198378367728381,0.8187272122991558,0.8655407233069046
U3,0.1874203936666262,2.2,0.5423452239082766,0.0041745678211620564,0.8147192062323642,0.918184850318213,0.8204045454449466,0.8657871196398533
U3,0.259936878074525,2.0,0.6165703820655712,0.0021485535733319207,0.8147192062323642,0.918184850318213,0.8204045454449466,0.8657871196398533
U3,0.3605113577091053,0.0,0.6931471805599454,3.510833468576701e-17,0.5548479481045271,0.4430168077536498,0.6,0.5089154775564559
U3,0.5,0.0,0.6931471805599454,3.510833468576701e-17,0.5548479481045271,0.4430168077536498,0.6,0.5089154775564559
U4,0.001,10.8,0.33280482669571343,0.016843817406148005,0.8813851061219482,0.924974057711197,0.8371654599713073,0.8786287251908081
U4,0.0013869188565300285,10.8,0.3320947612204199,0.016460609922969237,0.8813851061219482,0.924974057711197,0.8371654599713073,0.8786287251908081
U4,0.00192354391459856,10.0,0.3314271593215838,0.01596410583211909,0.8813083517359832,0.9247879405016084,0.8371654599713073,0.8785912166928519
U4,0.0026677993265203275,9.6,0.3310790942895932,0.015543838366819876,0.8813083517359832,0.9247879405016084,0.8371654599713073,0.8785912166928519
U4,0.0037000211913891527,9.4,0.33089186560521894,0.014994556598951356,0.882077582505214,0.9262959394525657,0.8371654599713073,0.8792690828879595
U4,0.005131629159898318,9.0,0.33085910543505753,0.014361571487334336,0.882077582505214,0.9262959394525657,0.8371654599713073,0.8792690828879595
U4,0.007117153246582319,8.0,0.33138378297074794,0.013765863940304688,0.882077582505214,0.9262959394525657,0.8371654599713073,0.8792690828879595
U4,0.00987091404249892,7.8,0.3329510531062393,0.013160368840208925,0.882077582505214,0.9262959394525657,0.8371654599713073,0.8792690828879595
U4,0.013690156816728805,7.4,0.33554857451476067,0.012478203258507375,0.882077582505214,0.9262959394525657,0.8371654599713073,0.8792690828879595
U4,0.018987136637974283,6.2,0.33986839185740947,0.011719241032089526,0.882077582505214,0.9262959394525657,0.8371654599713073,0.8792690828879595
U4,0.02633361783471869,5.0,0.3466969339981005,0.010816087116225436,0.882077582505214,0.9262959394525657,0.8371654599713073,0.8792690828879595
U4,0.036522591135626795,4.2,0.3565526315930219,0.009883286593513944,0.882077582505214,0.9262959394525657,0.8371654599713073,0.8792690828879595
U4,0.05065387033533725,3.8,0.372379575219858,0.008804815048561804,0.882077582505214,0.9262959394525657,0.8371654599713073,0.8792690828879595
U4,0.07025280792430623,3.2,0.39770826742388693,0.0075309046831623675,0.882077582505214,0.9262959394525657,0.8371654599713073,0.8792690828879595
U4,0.09743494403440249,2.0,0.43477897682198385,0.006219919171454301,0.882077582505214,0.9262959394525657,0.8371654599713073,0.8792690828879595
U4,0.13513436116626068,2.0,0.4932819193529208,0.004812261195835878,0.882077582505214,0.9262959394525657,0.8371654599713073,0.8792690828879595
U4,0.1874203936666262,2.0,0.5943162438375189,0.003755753682998208,0.7813478407557355,0.7585936906844115,0.8434920954167436,0.7982631714240801
U4,0.259936878074525,1.0,0.6701296963740528,0.002831254490682724,0.7813478407557355,0.7585936906844115,0.8434920954167436,0.7982631714240801
U4,0.3605113577091053,0.0,0.6931471805599454,3.510833468576701e-17,0.5143977732793522,0.5143977732793522,1.0,0.6787478014348709
U4,0.5,0.0,0.6931471805599454,3.510833468576701e-17,0.5143977732793522,0.5143977732793522,1.0,0.6787478014348709
