rule_a,rule_b,cases,active_cases_a,active_cases_b,both_active_cases,mean_a,mean_b,prevalence_gap,pearson,spearman,cosine,mae,rmse,max_abs_diff,exact_same_cases,exact_same_rate,within_20pp_cases,within_20pp_rate,within_40pp_cases,within_40pp_rate,both_variable_cases,profile_score
S1,U2,296,115,2,2,0.34729729729729736,0.0013513513513513514,0.345945945945946,0.11608514746163857,0.11242208367045904,0.1418760884597914,0.34594594594594597,0.5772722436106236,1.0,181,0.6114864864864865,192,0.6486486486486487,196,0.6621621621621622,0,0.07592596131274738
F3,J2,296,144,71,41,0.2148648648648649,0.06689189189189189,0.14797297297297302,0.09200995593138166,0.09749319816439901,0.33372727276795383,0.21148648648648652,0.32652966422918095,1.0,132,0.44594594594594594,210,0.7094594594594594,255,0.8614864864864865,40,0.0725510936296773
F3,J5,296,144,52,33,0.2148648648648649,0.0472972972972973,0.16756756756756758,0.08201652656796998,0.12461716246016802,0.28627446809575235,0.20945945945945946,0.3308465799422135,1.0,143,0.4831081081081081,205,0.6925675675675675,253,0.8547297297297297,32,0.0648373892463006
F3,J3,296,144,57,36,0.2148648648648649,0.0527027027027027,0.1621621621621622,0.06879755059446614,0.10665137423159571,0.29082123492080314,0.20945945945945946,0.3308465799422135,1.0,144,0.4864864864864865,203,0.6858108108108109,254,0.8581081081081081,35,0.05438725283481445
J5,U3,296,52,283,52,0.0472972972972973,0.7297297297297297,0.6824324324324325,0.143310026585857,0.13670893910788465,0.3858969723928711,0.6851351351351351,0.7510353214423767,1.0,13,0.04391891891891892,40,0.13513513513513514,88,0.2972972972972973,27,0.04512329215473606
J3,U3,296,57,283,56,0.0527027027027027,0.7297297297297297,0.677027027027027,0.13768204259471364,0.11435808938690804,0.4049860788428055,0.681081081081081,0.7468854248396054,1.0,12,0.04054054054054054,40,0.13513513513513514,89,0.30067567567567566,31,0.04390940817885463
J4,U3,296,50,283,50,0.04594594594594595,0.7297297297297297,0.6837837837837838,0.1354393185603226,0.12989639815658816,0.3788781608151739,0.6864864864864865,0.752473399009039,1.0,13,0.04391891891891892,40,0.13513513513513514,88,0.2972972972972973,26,0.042462056629722765
J2,U3,296,71,283,70,0.06689189189189189,0.7297297297297297,0.6628378378378378,0.12471998556029137,0.09548974823971225,0.44010113134167816,0.6668918918918919,0.736591859558309,1.0,16,0.05405405405405406,41,0.13851351351351351,95,0.32094594594594594,40,0.04154523843325922
J1,U1,296,92,294,92,0.0891891891891892,0.8898648648648648,0.8006756756756757,0.17372936808954573,0.1575230356975331,0.5089271399331657,0.8006756756756757,0.8356095040407591,1.0,3,0.010135135135135136,11,0.037162162162162164,40,0.13513513513513514,17,0.03462848890974054
J2,U1,296,71,294,71,0.06689189189189189,0.8898648648648648,0.8229729729729729,0.1831106777521889,0.20671175875733472,0.4564104970675414,0.8229729729729729,0.854083988527744,1.0,3,0.010135135135135136,10,0.033783783783783786,30,0.10135135135135136,8,0.03241553889937399
J5,U1,296,52,294,52,0.0472972972972973,0.8898648648648648,0.8425675675675676,0.1901727066346468,0.24122259935782897,0.3932648261915868,0.8425675675675675,0.870771636678207,1.0,3,0.010135135135135136,7,0.02364864864864865,28,0.0945945945945946,2,0.02993935178775185
J3,U1,296,57,294,57,0.0527027027027027,0.8898648648648648,0.8371621621621621,0.18051079909282008,0.20723846811390054,0.4136801879727821,0.837162162162162,0.8662594330830721,1.0,3,0.010135135135135136,7,0.02364864864864865,29,0.09797297297297297,5,0.029393988230655192
J4,U1,296,50,294,50,0.04594594594594595,0.8898648648648648,0.8439189189189189,0.18691875244500908,0.23433730321840637,0.388142222167414,0.8439189189189189,0.8720122736552539,1.0,3,0.010135135135135136,7,0.02364864864864865,27,0.09121621621621621,2,0.029174480955943986
F3,J1,296,144,92,48,0.2148648648648649,0.0891891891891892,0.1256756756756757,0.03211063001417357,0.03458156560814899,0.32648409663817285,0.22297297297297297,0.33247637591344825,1.0,122,0.41216216216216217,203,0.6858108108108109,254,0.8581081081081081,47,0.02495082737587811
J1,U3,296,92,283,89,0.0891891891891892,0.7297297297297297,0.6405405405405405,0.05886120761209182,0.004978400389166341,0.4690042438338777,0.65,0.7241024266803174,1.0,18,0.060810810810810814,47,0.15878378378378377,101,0.34121621621621623,55,0.020601422664232136
U1,U2,296,294,2,2,0.8898648648648648,0.0013513513513513514,0.8885135135135135,-0.11510500555213118,-0.13663763821848776,0.05397307415232167,0.8885135135135135,0.9130436181523031,1.0,2,0.006756756756756757,6,0.02027027027027027,24,0.08108108108108109,2,-0.012832652646014629
U2,U3,296,2,283,2,0.0013513513513513514,0.7297297297297297,0.7283783783783784,-0.06171843565620039,-0.07570568632699735,0.051914614609031934,0.7283783783783784,0.7909966344275275,1.0,13,0.04391891891891892,38,0.12837837837837837,78,0.2635135135135135,2,-0.01676406157688686
H1,U2,296,259,2,2,0.42567567567567566,0.0013513513513513514,0.4243243243243243,-0.03744297248200105,-0.03934829905163066,0.0485642931178632,0.4243243243243244,0.507244810024999,1.0,38,0.12837837837837837,102,0.34459459459459457,194,0.6554054054054054,2,-0.02155500848288168
F2,S1,296,197,115,16,0.6513513513513514,0.34729729729729736,0.304054054054054,-0.990027760361914,-0.9382348667536907,0.02590999958801106,0.9702702702702705,0.976480165448082,1.0,1,0.0033783783783783786,2,0.006756756756756757,4,0.013513513513513514,6,-0.029433257740489143
J4,U2,296,50,2,0,0.04594594594594595,0.0013513513513513514,0.0445945945945946,-0.03160659466793215,-0.037066339313783246,0.0,0.0472972972972973,0.12944789205219512,1.0,244,0.8243243243243243,284,0.9594594594594594,292,0.9864864864864865,0,-0.030111688163367793
